scenario,run,day,worker_id,worker_type,issue_id,category,severity,action,accepted,duplicate,dispatch_correct,resolved,resolution_hours,submission_minutes
S2,15,29,W088,rider,R15-D28-I18,public_safety,low,new_workorder,1,0,1,1,24.848,3.921
S2,15,29,W094,rider,R15-D28-I19,community_access,low,invalid,0,0,,,,3.567
S2,15,29,W100,driver,R15-D28-I05,public_safety,medium,new_workorder,1,0,1,1,30.608,3.368
S2,15,29,W108,rider,R15-D28-I11,traffic,medium,merged_duplicate,1,1,,,,2.813
S2,15,29,W110,rider,R15-D28-I12,road_or_facility,low,invalid,0,0,,,,1.836
S2,15,29,W115,rider,R15-D28-I04,community_access,low,invalid,0,0,,,,3.748
S2,15,29,W130,rider,R15-D28-I18,public_safety,low,merged_duplicate,1,1,,,,2.137
S2,15,29,W146,rider,R15-D28-I04,community_access,low,new_workorder,1,0,1,1,23.082,3.184
S2,15,29,W151,rider,R15-D28-I15,community_access,low,invalid,0,0,,,,3.523
S2,15,29,W154,rider,R15-D28-I18,public_safety,low,unmerged_duplicate,1,1,1,1,19.667,2.912
S2,15,29,W169,rider,R15-D28-I18,public_safety,low,invalid,0,1,,,,3.265
S2,15,29,W171,rider,R15-D28-I02,traffic,low,invalid,0,0,,,,2.597
S2,15,29,W178,driver,R15-D28-I00,road_or_facility,medium,merged_duplicate,1,1,,,,2.645
S2,15,29,W180,rider,R15-D28-I07,traffic,medium,invalid,0,1,,,,2.646
S2,15,29,W186,rider,R15-D28-I13,road_or_facility,low,invalid,0,0,,,,2.666
S2,15,29,W198,rider,R15-D28-I04,community_access,low,invalid,0,1,,,,3.455
S2,15,29,W234,rider,R15-D28-I07,traffic,medium,merged_duplicate,1,1,,,,3.225
S2,15,30,W009,rider,R15-D29-I19,community_access,low,invalid,0,0,,,,3.225
S2,15,30,W044,rider,R15-D29-I16,road_or_facility,medium,invalid,0,0,,,,3.492
S2,15,30,W046,driver,R15-D29-I18,road_or_facility,medium,new_workorder,1,0,0,1,39.37,2.969
S2,15,30,W048,rider,R15-D29-I04,road_or_facility,low,new_workorder,1,0,0,0,,3.188
S2,15,30,W052,rider,R15-D29-I00,road_or_facility,low,invalid,0,0,,,,2.973
S2,15,30,W061,rider,R15-D29-I08,road_or_facility,low,invalid,0,0,,,,3.358
S2,15,30,W062,rider,R15-D29-I08,road_or_facility,low,new_workorder,1,0,1,1,14.639,3.267
S2,15,30,W103,rider,R15-D29-I04,road_or_facility,low,merged_duplicate,1,1,,,,3.037
S2,15,30,W135,rider,R15-D29-I17,community_service,medium,new_workorder,1,0,1,1,26.313,3.472
S2,15,30,W136,rider,R15-D29-I00,road_or_facility,low,invalid,0,0,,,,3.355
S2,15,30,W154,rider,R15-D29-I06,community_access,low,new_workorder,1,0,0,1,26.072,2.753
S2,15,30,W206,rider,R15-D29-I04,road_or_facility,low,merged_duplicate,1,1,,,,3.156
S2,15,30,W207,rider,R15-D29-I09,community_access,low,new_workorder,1,0,1,1,19.173,1.935
S2,15,31,W017,rider,R15-D30-I12,public_safety,low,new_workorder,1,0,1,0,,3.126
S2,15,31,W025,rider,R15-D30-I09,community_access,low,new_workorder,1,0,1,1,29.896,2.366
S2,15,31,W040,rider,R15-D30-I05,community_access,low,new_workorder,1,0,1,0,,2.041
S2,15,31,W052,rider,R15-D30-I12,public_safety,low,merged_duplicate,1,1,,,,3.123
S2,15,31,W059,rider,R15-D30-I11,road_or_facility,medium,invalid,0,0,,,,4.028
S2,15,31,W064,rider,R15-D30-I04,road_or_facility,low,new_workorder,1,0,1,1,34.164,3.845
S2,15,31,W071,rider,R15-D30-I16,community_access,medium,new_workorder,1,0,1,1,23.14,3.28
S2,15,31,W075,rider,R15-D30-I05,community_access,low,merged_duplicate,1,1,,,,3.593
S2,15,31,W090,rider,R15-D30-I05,community_access,low,merged_duplicate,1,1,,,,2.946
S2,15,31,W094,rider,R15-D30-I14,traffic,low,invalid,0,0,,,,3.841
S2,15,31,W097,rider,R15-D30-I13,community_service,low,new_workorder,1,0,1,1,15.999,2.873
S2,15,31,W101,rider,R15-D30-I06,road_or_facility,medium,new_workorder,1,0,1,1,31.678,3.024
S2,15,31,W113,driver,R15-D30-I00,road_or_facility,medium,new_workorder,1,0,0,0,,2.895
S2,15,31,W114,rider,R15-D30-I14,traffic,low,new_workorder,1,0,1,1,26.363,2.509
S2,15,31,W115,rider,R15-D30-I14,traffic,low,merged_duplicate,1,1,,,,3.385
S2,15,31,W122,rider,R15-D30-I03,traffic,high,new_workorder,1,0,1,1,25.145,2.755
S2,15,31,W131,rider,R15-D30-I04,road_or_facility,low,merged_duplicate,1,1,,,,2.51
S2,15,31,W139,rider,R15-D30-I09,community_access,low,unmerged_duplicate,1,1,1,0,,2.46
S2,15,31,W149,rider,R15-D30-I12,public_safety,low,merged_duplicate,1,1,,,,2.878
S2,15,31,W153,rider,R15-D30-I18,community_access,low,new_workorder,1,0,1,0,,3.361
S2,15,31,W165,driver,R15-D30-I10,road_or_facility,low,new_workorder,1,0,1,0,,2.842
S2,15,31,W177,rider,R15-D30-I09,community_access,low,unmerged_duplicate,1,1,1,1,35.499,2.854
S2,15,31,W184,driver,R15-D30-I03,traffic,high,merged_duplicate,1,1,,,,3.035
S2,15,31,W194,rider,R15-D30-I05,community_access,low,merged_duplicate,1,1,,,,2.507
S2,15,31,W196,rider,R15-D30-I12,public_safety,low,merged_duplicate,1,1,,,,2.868
S2,15,31,W197,driver,R15-D30-I01,traffic,low,invalid,0,0,,,,3.188
S2,15,31,W199,rider,R15-D30-I06,road_or_facility,medium,invalid,0,1,,,,3.701
S2,15,31,W211,rider,R15-D30-I01,traffic,low,invalid,0,0,,,,3.132
S2,15,31,W216,driver,R15-D30-I09,community_access,low,invalid,0,1,,,,3.179
S2,15,31,W220,driver,R15-D30-I12,public_safety,low,merged_duplicate,1,1,,,,3.916
S2,15,31,W238,rider,R15-D30-I08,traffic,medium,new_workorder,1,0,1,1,15.547,3.329
S2,15,32,W029,rider,R15-D31-I05,traffic,medium,new_workorder,1,0,1,1,16.231,2.614
S2,15,32,W046,driver,R15-D31-I00,traffic,medium,new_workorder,1,0,1,1,19.279,2.936
S2,15,32,W061,rider,R15-D31-I04,road_or_facility,medium,new_workorder,1,0,1,1,21.73,4.225
S2,15,32,W113,driver,R15-D31-I02,community_service,low,new_workorder,1,0,1,1,17.31,3.001
S2,15,32,W124,driver,R15-D31-I16,community_service,low,invalid,0,0,,,,3.22
S2,15,32,W125,driver,R15-D31-I03,community_access,medium,invalid,0,0,,,,3.861
S2,15,32,W149,rider,R15-D31-I15,community_access,medium,new_workorder,1,0,1,1,26.921,3.187
S2,15,32,W150,rider,R15-D31-I14,community_service,medium,new_workorder,1,0,0,1,31.139,2.235
S2,15,32,W155,rider,R15-D31-I04,road_or_facility,medium,merged_duplicate,1,1,,,,2.067
S2,15,32,W213,rider,R15-D31-I02,community_service,low,merged_duplicate,1,1,,,,3.078
S2,15,32,W221,driver,R15-D31-I11,community_access,medium,new_workorder,1,0,1,1,28.298,3.457
S2,15,33,W018,rider,R15-D32-I18,public_safety,high,new_workorder,1,0,1,1,16.125,1.983
S2,15,33,W021,rider,R15-D32-I01,road_or_facility,medium,new_workorder,1,0,0,0,,3.199
S2,15,33,W064,rider,R15-D32-I14,public_safety,medium,new_workorder,1,0,1,1,20.108,3.107
S2,15,33,W069,driver,R15-D32-I03,traffic,medium,new_workorder,1,0,1,1,27.076,2.816
S2,15,33,W083,driver,R15-D32-I17,community_access,low,new_workorder,1,0,1,0,,4.028
S2,15,33,W104,rider,R15-D32-I14,public_safety,medium,unmerged_duplicate,1,1,1,1,42.367,2.77
S2,15,33,W110,rider,R15-D32-I18,public_safety,high,unmerged_duplicate,1,1,1,1,31.085,3.077
S2,15,33,W112,driver,R15-D32-I13,community_access,medium,new_workorder,1,0,0,1,32.323,2.965
S2,15,33,W116,rider,R15-D32-I03,traffic,medium,unmerged_duplicate,1,1,1,1,11.597,2.823
S2,15,33,W134,rider,R15-D32-I13,community_access,medium,merged_duplicate,1,1,,,,2.058
S2,15,33,W181,driver,R15-D32-I16,public_safety,low,new_workorder,1,0,1,0,,3.738
S2,15,33,W195,rider,R15-D32-I03,traffic,medium,merged_duplicate,1,1,,,,2.266
S2,15,33,W196,rider,R15-D32-I05,traffic,medium,new_workorder,1,0,1,1,37.009,2.599
S2,15,33,W233,driver,R15-D32-I09,road_or_facility,low,new_workorder,1,0,1,1,16.389,3.046
S2,15,34,W010,rider,R15-D33-I01,traffic,medium,new_workorder,1,0,1,1,20.028,2.842
S2,15,34,W020,driver,R15-D33-I10,community_service,low,new_workorder,1,0,1,1,22.85,2.768
S2,15,34,W021,rider,R15-D33-I06,road_or_facility,low,invalid,0,0,,,,2.938
S2,15,34,W028,rider,R15-D33-I00,community_service,medium,new_workorder,1,0,1,1,26.422,2.475
S2,15,34,W040,rider,R15-D33-I16,road_or_facility,critical,emergency_referral,0,0,,,,2.905
S2,15,34,W048,rider,R15-D33-I00,community_service,medium,unmerged_duplicate,1,1,1,1,24.252,3.067
S2,15,34,W053,rider,R15-D33-I16,road_or_facility,critical,emergency_referral,0,0,,,,3.517
S2,15,34,W058,rider,R15-D33-I06,road_or_facility,low,new_workorder,1,0,1,1,27.049,2.958
S2,15,34,W070,driver,R15-D33-I09,traffic,high,new_workorder,1,0,1,1,31.533,2.757
S2,15,34,W072,rider,R15-D33-I07,community_service,critical,emergency_referral,0,0,,,,3.203
S2,15,34,W087,rider,R15-D33-I09,traffic,high,merged_duplicate,1,1,,,,2.866
S2,15,34,W111,driver,R15-D33-I01,traffic,medium,merged_duplicate,1,1,,,,2.544
S2,15,34,W114,rider,R15-D33-I14,community_access,high,new_workorder,1,0,1,1,26.011,3.002
S2,15,34,W150,rider,R15-D33-I07,community_service,critical,emergency_referral,0,0,,,,2.918
S2,15,34,W162,rider,R15-D33-I14,community_access,high,merged_duplicate,1,1,,,,3.216
S2,15,34,W164,rider,R15-D33-I01,traffic,medium,invalid,0,1,,,,2.573
S2,15,34,W197,driver,R15-D33-I08,road_or_facility,low,new_workorder,1,0,1,0,,3.553
S2,15,34,W206,rider,R15-D33-I07,community_service,critical,emergency_referral,0,0,,,,3.392
S2,15,34,W226,rider,R15-D33-I15,road_or_facility,medium,new_workorder,1,0,1,1,21.023,3.033
S2,15,35,W016,rider,R15-D34-I12,traffic,low,new_workorder,1,0,1,1,36.315,3.217
S2,15,35,W041,rider,R15-D34-I17,community_access,low,invalid,0,0,,,,3.726
S2,15,35,W048,rider,R15-D34-I01,traffic,low,new_workorder,1,0,1,1,29.811,2.473
S2,15,35,W066,driver,R15-D34-I18,community_access,medium,invalid,0,0,,,,3.27
S2,15,35,W165,driver,R15-D34-I04,road_or_facility,low,new_workorder,1,0,1,1,37.62,3.992
S2,15,35,W169,rider,R15-D34-I17,community_access,low,new_workorder,1,0,1,1,20.442,2.801
S2,15,35,W182,rider,R15-D34-I17,community_access,low,unmerged_duplicate,1,1,1,1,25.658,2.967
S2,15,35,W208,rider,R15-D34-I07,traffic,medium,new_workorder,1,0,1,1,32.23,3.086
S2,15,35,W224,rider,R15-D34-I11,community_access,medium,new_workorder,1,0,1,1,37.888,2.659
S2,15,35,W234,rider,R15-D34-I00,community_access,medium,new_workorder,1,0,0,0,,3.208
S2,15,36,W003,rider,R15-D35-I13,public_safety,medium,new_workorder,1,0,0,1,29.713,3.505
S2,15,36,W005,driver,R15-D35-I01,community_access,medium,new_workorder,1,0,1,1,29.245,2.689
S2,15,36,W021,rider,R15-D35-I08,road_or_facility,low,new_workorder,1,0,1,0,,2.874
S2,15,36,W030,driver,R15-D35-I00,community_access,medium,new_workorder,1,0,1,1,24.122,2.997
S2,15,36,W044,rider,R15-D35-I00,community_access,medium,merged_duplicate,1,1,,,,2.923
S2,15,36,W050,rider,R15-D35-I02,road_or_facility,high,new_workorder,1,0,1,1,38.2,3.45
S2,15,36,W085,rider,R15-D35-I14,public_safety,high,new_workorder,1,0,1,1,20.657,3.693
S2,15,36,W090,rider,R15-D35-I13,public_safety,medium,unmerged_duplicate,1,1,0,1,28.877,3.04
S2,15,36,W092,rider,R15-D35-I10,road_or_facility,low,new_workorder,1,0,1,1,35.905,3.482
S2,15,36,W100,driver,R15-D35-I03,community_access,low,new_workorder,1,0,1,1,34.127,3.49
S2,15,36,W108,rider,R15-D35-I13,public_safety,medium,invalid,0,1,,,,2.469
S2,15,36,W116,rider,R15-D35-I19,community_access,low,new_workorder,1,0,1,1,44.234,2.105
S2,15,36,W120,driver,R15-D35-I17,road_or_facility,low,invalid,0,0,,,,3.124
S2,15,36,W145,rider,R15-D35-I01,community_access,medium,merged_duplicate,1,1,,,,3.456
S2,15,36,W157,rider,R15-D35-I19,community_access,low,unmerged_duplicate,1,1,1,1,19.337,3.588
S2,15,36,W166,rider,R15-D35-I16,road_or_facility,medium,new_workorder,1,0,0,1,44.413,2.464
S2,15,36,W171,rider,R15-D35-I09,community_service,medium,new_workorder,1,0,1,1,36.702,2.958
S2,15,36,W178,driver,R15-D35-I00,community_access,medium,merged_duplicate,1,1,,,,3.749
S2,15,36,W187,driver,R15-D35-I13,public_safety,medium,unmerged_duplicate,1,1,1,1,45.499,2.692
S2,15,36,W193,rider,R15-D35-I11,road_or_facility,high,new_workorder,1,0,1,1,30.497,3.046
S2,15,36,W220,driver,R15-D35-I05,road_or_facility,low,new_workorder,1,0,1,1,22.942,3.321
S2,15,36,W231,rider,R15-D35-I11,road_or_facility,high,invalid,0,1,,,,1.823
S2,15,36,W238,rider,R15-D35-I10,road_or_facility,low,invalid,0,1,,,,2.765
S2,15,37,W004,rider,R15-D36-I07,public_safety,low,invalid,0,0,,,,2.675
S2,15,37,W016,rider,R15-D36-I17,community_access,low,invalid,0,0,,,,3.679
S2,15,37,W037,rider,R15-D36-I00,community_service,low,new_workorder,1,0,1,1,21.759,2.955
S2,15,37,W057,rider,R15-D36-I17,community_access,low,new_workorder,1,0,1,1,36.894,2.393
S2,15,37,W066,driver,R15-D36-I01,traffic,medium,new_workorder,1,0,1,1,27.457,2.167
S2,15,37,W071,rider,R15-D36-I14,traffic,low,new_workorder,1,0,1,1,23.43,3.156
S2,15,37,W072,rider,R15-D36-I03,traffic,low,invalid,0,0,,,,4.028
S2,15,37,W078,rider,R15-D36-I16,public_safety,low,new_workorder,1,0,1,1,16.701,3.144
S2,15,37,W088,rider,R15-D36-I19,community_access,low,new_workorder,1,0,1,1,16.957,2.902
S2,15,37,W101,rider,R15-D36-I16,public_safety,low,invalid,0,1,,,,2.336
S2,15,37,W102,driver,R15-D36-I08,road_or_facility,low,new_workorder,1,0,1,0,,3.83
S2,15,37,W138,driver,R15-D36-I12,community_access,medium,invalid,0,0,,,,2.879
S2,15,37,W156,rider,R15-D36-I07,public_safety,low,new_workorder,1,0,0,0,,2.994
S2,15,37,W163,rider,R15-D36-I15,community_access,low,invalid,0,0,,,,2.775
S2,15,37,W174,rider,R15-D36-I02,community_service,high,new_workorder,1,0,1,1,25.48,2.799
S2,15,37,W181,driver,R15-D36-I16,public_safety,low,unmerged_duplicate,1,1,1,1,28.033,2.812
S2,15,37,W193,rider,R15-D36-I05,community_access,medium,invalid,0,0,,,,3.765
S2,15,37,W197,driver,R15-D36-I10,public_safety,medium,new_workorder,1,0,1,1,21.771,2.224
S2,15,37,W202,rider,R15-D36-I16,public_safety,low,unmerged_duplicate,1,1,1,1,13.368,3.488
S2,15,37,W213,rider,R15-D36-I10,public_safety,medium,invalid,0,1,,,,2.282
S2,15,37,W230,driver,R15-D36-I04,community_access,low,invalid,0,0,,,,2.988
S2,15,37,W239,rider,R15-D36-I10,public_safety,medium,merged_duplicate,1,1,,,,3.274
S2,15,38,W033,rider,R15-D37-I02,road_or_facility,low,new_workorder,1,0,1,0,,2.933
S2,15,38,W037,rider,R15-D37-I18,community_access,low,new_workorder,1,0,1,1,29.012,3.332
S2,15,38,W058,rider,R15-D37-I00,traffic,low,invalid,0,0,,,,3.048
S2,15,38,W059,rider,R15-D37-I16,community_access,low,new_workorder,1,0,1,1,22.211,2.523
S2,15,38,W063,rider,R15-D37-I18,community_access,low,merged_duplicate,1,1,,,,2.669
S2,15,38,W064,rider,R15-D37-I06,community_access,low,new_workorder,1,0,1,0,,2.704
S2,15,38,W070,driver,R15-D37-I11,road_or_facility,low,new_workorder,1,0,1,1,19.26,3.085
S2,15,38,W071,rider,R15-D37-I03,community_access,low,new_workorder,1,0,0,1,35.739,3.203
S2,15,38,W078,rider,R15-D37-I07,community_access,medium,invalid,0,0,,,,2.89
S2,15,38,W084,rider,R15-D37-I17,traffic,low,new_workorder,1,0,1,1,22.17,2.918
S2,15,38,W105,driver,R15-D37-I04,community_access,low,new_workorder,1,0,0,1,17.457,2.528
S2,15,38,W113,driver,R15-D37-I17,traffic,low,merged_duplicate,1,1,,,,3.668
S2,15,38,W119,driver,R15-D37-I16,community_access,low,merged_duplicate,1,1,,,,3.084
S2,15,38,W120,driver,R15-D37-I04,community_access,low,invalid,0,1,,,,2.84
S2,15,38,W121,driver,R15-D37-I07,community_access,medium,new_workorder,1,0,1,1,24.694,3.596
S2,15,38,W127,rider,R15-D37-I11,road_or_facility,low,invalid,0,1,,,,2.954
S2,15,38,W167,rider,R15-D37-I05,road_or_facility,low,new_workorder,1,0,1,0,,3.127
S2,15,38,W169,rider,R15-D37-I06,community_access,low,merged_duplicate,1,1,,,,2.167
S2,15,38,W175,rider,R15-D37-I06,community_access,low,merged_duplicate,1,1,,,,2.125
S2,15,38,W194,rider,R15-D37-I09,traffic,low,invalid,0,0,,,,3.38
S2,15,38,W209,rider,R15-D37-I06,community_access,low,merged_duplicate,1,1,,,,2.858
S2,15,38,W211,rider,R15-D37-I01,community_access,low,new_workorder,1,0,1,1,16.823,2.832
S2,15,38,W228,rider,R15-D37-I06,community_access,low,merged_duplicate,1,1,,,,2.332
S2,15,38,W236,rider,R15-D37-I01,community_access,low,merged_duplicate,1,1,,,,2.847
S2,15,39,W012,rider,R15-D38-I14,community_access,low,new_workorder,1,0,1,1,21.04,2.698
S2,15,39,W013,rider,R15-D38-I16,road_or_facility,low,new_workorder,1,0,1,1,40.301,2.874
S2,15,39,W015,rider,R15-D38-I15,road_or_facility,low,invalid,0,0,,,,3.354
S2,15,39,W022,rider,R15-D38-I00,road_or_facility,low,new_workorder,1,0,1,1,13.356,2.738
S2,15,39,W027,rider,R15-D38-I12,public_safety,high,new_workorder,1,0,1,1,15.197,1.709
S2,15,39,W031,rider,R15-D38-I12,public_safety,high,merged_duplicate,1,1,,,,1.829
S2,15,39,W034,driver,R15-D38-I02,community_service,low,invalid,0,0,,,,3.108
S2,15,39,W047,rider,R15-D38-I08,road_or_facility,low,new_workorder,1,0,1,1,34.156,3.433
S2,15,39,W056,driver,R15-D38-I03,road_or_facility,critical,emergency_referral,0,0,,,,3.22
S2,15,39,W073,rider,R15-D38-I10,public_safety,low,invalid,0,0,,,,2.439
S2,15,39,W099,rider,R15-D38-I04,road_or_facility,low,new_workorder,1,0,1,1,19.616,3.511
S2,15,39,W103,rider,R15-D38-I17,traffic,medium,new_workorder,1,0,1,1,21.792,3.614
S2,15,39,W121,driver,R15-D38-I12,public_safety,high,unmerged_duplicate,1,1,1,1,25.291,3.332
S2,15,39,W144,driver,R15-D38-I11,public_safety,low,new_workorder,1,0,1,1,19.149,3.158
S2,15,39,W152,rider,R15-D38-I10,public_safety,low,new_workorder,1,0,1,1,36.603,2.947
S2,15,39,W172,rider,R15-D38-I10,public_safety,low,invalid,0,1,,,,3.132
S2,15,39,W188,rider,R15-D38-I03,road_or_facility,critical,emergency_referral,0,0,,,,3.448
S2,15,39,W212,rider,R15-D38-I06,traffic,medium,new_workorder,1,0,1,1,21.528,3.28
S2,15,39,W220,driver,R15-D38-I01,community_service,medium,new_workorder,1,0,1,1,27.984,2.386
S2,15,39,W228,rider,R15-D38-I10,public_safety,low,invalid,0,1,,,,2.772
S2,15,39,W230,driver,R15-D38-I18,road_or_facility,low,new_workorder,1,0,1,1,20.828,2.61
S2,15,39,W235,driver,R15-D38-I09,community_access,low,new_workorder,1,0,1,1,22.919,3.054
S2,15,40,W011,rider,R15-D39-I03,road_or_facility,low,new_workorder,1,0,1,0,,2.557
S2,15,40,W021,rider,R15-D39-I19,community_service,low,new_workorder,1,0,1,0,,2.325
S2,15,40,W032,rider,R15-D39-I12,community_service,medium,new_workorder,1,0,1,1,20.146,2.744
S2,15,40,W051,rider,R15-D39-I01,public_safety,medium,new_workorder,1,0,1,1,16.933,3.451
S2,15,40,W080,rider,R15-D39-I09,community_access,low,new_workorder,1,0,1,1,37.766,2.93
S2,15,40,W131,rider,R15-D39-I05,community_access,medium,new_workorder,1,0,1,1,16.554,3.385
S2,15,40,W135,rider,R15-D39-I19,community_service,low,invalid,0,1,,,,3.368
S2,15,40,W138,driver,R15-D39-I11,community_service,low,new_workorder,1,0,1,0,,1.945
S2,15,40,W147,driver,R15-D39-I14,traffic,medium,invalid,0,0,,,,2.124
S2,15,40,W176,rider,R15-D39-I05,community_access,medium,merged_duplicate,1,1,,,,2.673
S2,15,40,W197,driver,R15-D39-I02,community_service,low,invalid,0,0,,,,2.958
S2,15,40,W198,rider,R15-D39-I12,community_service,medium,unmerged_duplicate,1,1,1,1,22.359,3.112
S2,15,40,W207,rider,R15-D39-I12,community_service,medium,merged_duplicate,1,1,,,,2.328
S2,15,40,W231,rider,R15-D39-I12,community_service,medium,merged_duplicate,1,1,,,,2.862
S2,15,41,W001,driver,R15-D40-I19,community_access,medium,new_workorder,1,0,1,1,26.632,3.072
S2,15,41,W023,driver,R15-D40-I02,traffic,low,invalid,0,0,,,,2.603
S2,15,41,W034,driver,R15-D40-I16,road_or_facility,low,new_workorder,1,0,0,0,,2.082
S2,15,41,W044,rider,R15-D40-I19,community_access,medium,invalid,0,1,,,,2.454
S2,15,41,W047,rider,R15-D40-I07,public_safety,low,new_workorder,1,0,0,0,,3.241
S2,15,41,W049,driver,R15-D40-I03,community_service,low,invalid,0,0,,,,1.818
S2,15,41,W050,rider,R15-D40-I09,road_or_facility,low,new_workorder,1,0,1,1,13.048,2.49
S2,15,41,W064,rider,R15-D40-I05,public_safety,low,invalid,0,0,,,,2.436
S2,15,41,W074,rider,R15-D40-I15,road_or_facility,medium,new_workorder,1,0,1,1,43.514,3.121
S2,15,41,W083,driver,R15-D40-I08,community_access,medium,new_workorder,1,0,1,1,22.639,3.978
S2,15,41,W086,driver,R15-D40-I04,community_access,high,new_workorder,1,0,1,1,42.583,2.892
S2,15,41,W092,rider,R15-D40-I03,community_service,low,new_workorder,1,0,1,1,27.259,2.882
S2,15,41,W108,rider,R15-D40-I13,community_service,low,new_workorder,1,0,1,1,22.986,1.933
S2,15,41,W112,driver,R15-D40-I02,traffic,low,invalid,0,0,,,,3.524
S2,15,41,W131,rider,R15-D40-I17,road_or_facility,medium,new_workorder,1,0,1,1,18.409,3.309
S2,15,41,W132,rider,R15-D40-I00,community_service,medium,new_workorder,1,0,1,1,21.232,3.672
S2,15,41,W140,rider,R15-D40-I03,community_service,low,invalid,0,1,,,,3.498
S2,15,41,W165,driver,R15-D40-I06,road_or_facility,medium,new_workorder,1,0,1,1,22.522,2.9
S2,15,41,W177,rider,R15-D40-I17,road_or_facility,medium,merged_duplicate,1,1,,,,2.034
S2,15,41,W208,rider,R15-D40-I07,public_safety,low,invalid,0,1,,,,3.077
S2,15,42,W021,rider,R15-D41-I07,traffic,low,new_workorder,1,0,1,1,22.747,3.488
S2,15,42,W026,driver,R15-D41-I00,community_access,low,new_workorder,1,0,1,1,15.871,2.763
S2,15,42,W033,rider,R15-D41-I09,public_safety,low,new_workorder,1,0,1,1,17.055,3.269
S2,15,42,W041,rider,R15-D41-I16,community_access,low,new_workorder,1,0,1,1,29.011,2.886
S2,15,42,W052,rider,R15-D41-I09,public_safety,low,invalid,0,1,,,,2.34
S2,15,42,W070,driver,R15-D41-I17,community_service,medium,new_workorder,1,0,0,0,,3.47
S2,15,42,W074,rider,R15-D41-I04,community_service,medium,invalid,0,0,,,,2.847
S2,15,42,W083,driver,R15-D41-I04,community_service,medium,new_workorder,1,0,0,1,27.079,2.208
S2,15,42,W086,driver,R15-D41-I07,traffic,low,invalid,0,1,,,,2.812
S2,15,42,W101,rider,R15-D41-I02,traffic,medium,new_workorder,1,0,1,1,18.103,2.458
S2,15,42,W104,rider,R15-D41-I19,community_service,low,new_workorder,1,0,1,1,27.066,2.771
S2,15,42,W133,rider,R15-D41-I12,traffic,high,invalid,0,0,,,,3.254
S2,15,42,W135,rider,R15-D41-I14,community_service,low,new_workorder,1,0,0,1,27.088,2.976
S2,15,42,W144,driver,R15-D41-I01,community_service,low,new_workorder,1,0,0,1,25.024,2.963
S2,15,42,W154,rider,R15-D41-I07,traffic,low,merged_duplicate,1,1,,,,2.432
S2,15,42,W176,rider,R15-D41-I02,traffic,medium,unmerged_duplicate,1,1,1,1,30.64,3.003
S2,15,42,W189,rider,R15-D41-I03,community_access,medium,new_workorder,1,0,1,1,20.889,3.588
S2,15,42,W216,driver,R15-D41-I02,traffic,medium,merged_duplicate,1,1,,,,3.41
S2,15,42,W231,rider,R15-D41-I00,community_access,low,invalid,0,1,,,,3.388
